Date,Open,High,Low,Close,Adj Close,Volume,Change Percent,Temp Change Percent,Temp std derivation,Low Bound, High Bound,Fat change,Basic changes, Bottom,Top, Fat Position Change, Basic Position Change, Basic Change Price, Position, Offset, Cash,trading profit,Balance
01/18/2007,18.07,18.18,17.76,17.92,17.92,2.17125e+07,-0.0153847,-0.0153847,0.0205104,-0.0203843, 0.0205104,0,-0.0153847, 35.6453,62.6358, 0, 15.5042, 18.0595, 1251.42, 0, -9674.64,3.79859,12750.8
01/19/2007,17.81,17.98,17.66,17.73,17.73,2.27644e+07,-0.0106027,-0.0106027,0.0200416,-0.0199172, 0.0200416,0,-0.0106027, 36.049,62.6358, 0, 10.6593, 17.8247, 1262.08, 0, -9861.06,3.57978,12515.6
01/22/2007,17.59,17.64,17.26,17.53,17.53,2.44949e+07,-0.0112803,-0.0112803,0.0196392,-0.0195161, 0.0196392,0,-0.0112803, 36.4009,62.6358, 0, 11.3444, 17.6297, 1273.42, 0, -10057.7,3.39987,12265.4
01/23/2007,17.6,17.7,17.37,17.51,17.51,2.53412e+07,-0.00114096,-0.00114096,0.0192539,-0.019132, 0.0192539,0,-0.00114096, 36.7428,62.6358, 0, 1.14161, 17.52, 1274.56, 0, -10074.4,3.24744,12243.2
01/24/2007,16.24,16.45,15.93,16.03,16.03,7.46338e+07,-0.0845231,-0.0577617,0.0190993,-0.018978, 0.0190993,-0.0668131,-0.018978, 34.4171,58.4509, -69.1497, 19.1604, 17.3431, 1293.73, 0, -10406,0.69974,10332.4
01/25/2007,16.14,16.41,16,16.05,16.05,3.09021e+07,0.00124754,0.00124754,0.0205348,-0.0204029, 0.0205348,0,0.00124754, 33.2443,58.4509, 0, -1.24676, 16.04, 1292.48, 0, -10382.6,3.38187,10361.6
01/26/2007,16.15,16.27,16.01,16.22,16.22,2.86496e+07,0.0105919,0.0105919,0.0205724,-0.0204416, 0.0205724,0,0.0105919, 33.2144,58.4509, 0, -10.5362, 16.1348, 1281.94, 0, -10209.2,3.41431,10583.9
01/29/2007,16.21,16.23,15.85,15.95,15.95,3.00401e+07,-0.0166461,-0.0166461,0.020714,-0.0205831, 0.020714,0,-0.0166461, 33.1021,58.4509, 0, 16.7862, 16.0844, 1298.73, 0, -10475.8,3.45066,10239
01/30/2007,16,16,15.65,15.79,15.79,2.03995e+07,-0.0100313,-0.0100313,0.0207408,-0.0206086, 0.0207408,0,-0.0100313, 33.081,58.4509, 0, 10.082, 15.8698, 1308.81, 0, -10632.4,3.41343,10033.8
01/31/2007,15.83,15.89,15.52,15.55,15.55,3.02801e+07,-0.0151995,-0.0151995,0.0207251,-0.0205922, 0.0207251,0,-0.0151995, 33.0934,58.4509, 0, 15.3162, 15.6695, 1324.13, 0, -10869,3.36526,9721.18
02/01/2007,15.65,15.85,15.57,15.77,15.77,2.34506e+07,0.0141479,0.0141479,0.0189383,-0.0188158, 0.0189383,0,0.0141479, 34.5525,58.4509, 0, -14.0488, 15.6596, 1310.08, 0, -10646.2,2.80822,10013.7
02/02/2007,15.9,15.91,15.66,15.69,15.69,2.02162e+07,-0.00507292,-0.00507292,0.0191908,-0.0190662, 0.0191908,0,-0.00507292, 34.3405,58.4509, 0, 5.08583, 15.7299, 1315.16, 0, -10723.3,2.89657,9911.64
02/05/2007,15.74,15.8,15.52,15.6,15.6,1.84517e+07,-0.00573614,-0.00573614,0.0191993,-0.0190745, 0.0191993,0,-0.00573614, 34.3334,58.4509, 0, 5.75265, 15.6449, 1320.92, 0, -10810.4,2.88347,9795.9
02/06/2007,15.62,15.67,15.13,15.32,15.32,3.18729e+07,-0.0179487,-0.0179487,0.0191682,-0.0190433, 0.0191682,0,-0.0179487, 34.3594,58.4509, 0, 18.1117, 15.4594, 1339.03, 0, -11087.6,2.84004,9426.36
02/07/2007,15.39,15.55,15.36,15.5,15.5,1.72583e+07,0.0117493,0.0117493,0.018933,-0.0188084, 0.018933,0,0.0117493, 34.557,58.4509, 0, -11.6809, 15.4097, 1327.35, 0, -10904.8,2.76188,9669.09
02/08/2007,15.4,15.46,15.11,15.13,15.13,2.4673e+07,-0.023871,-0.023871,0.0183134,-0.0181935, 0.0183134,-0.00578271,-0.0181935, 34.8827,58.1129, -5.7995, 18.361, 15.3584, 1345.71, 0, -11184.8,1.95429,9175.73
02/09/2007,15.22,15.26,14.8,14.9,14.9,3.06518e+07,-0.0152016,-0.0152016,0.0185552,-0.018432, 0.0185552,0,-0.0152016, 34.6762,58.1129, 0, 15.3183, 15.0146, 1361.03, 0, -11412.2,2.58473,8867.05
02/12/2007,14.96,15.01,14.66,14.69,14.69,2.04726e+07,-0.014094,-0.014094,0.0186015,-0.0184772, 0.0186015,0,-0.014094, 34.6369,58.1129, 0, 14.1942, 14.7946, 1375.22, 0, -11619.7,2.55957,8582.31
02/13/2007,14.75,14.86,14.47,14.6,14.6,1.78245e+07,-0.00612662,-0.00612662,0.018462,-0.0183378, 0.018462,0,-0.00612662, 34.7556,58.1129, 0, 6.14546, 14.6449, 1381.37, 0, -11707.2,2.49582,8460.76
02/14/2007,14.65,15.13,14.61,14.95,14.95,3.19127e+07,0.0239726,0.0239726,0.0184627,-0.0183381, 0.0184627,0.00540999,0.0184627, 34.943,58.4273, 5.39541, -18.2944, 14.7342, 1363.07, 0, -11435.7,1.94214,8942.23
02/15/2007,15.01,15.02,14.75,14.83,14.83,1.58861e+07,-0.00802676,-0.00802676,0.0194065,-0.0192766, 0.0194065,0,-0.00802676, 34.1472,58.4273, 0, 8.05914, 14.8899, 1371.13, 0, -11552.9,2.80384,8780.98
02/16/2007,14.8,15,14.7,14.94,14.94,1.59512e+07,0.0074174,0.0074174,0.0183767,-0.0182539, 0.0183767,0,0.0074174, 35.0169,58.4273, 0, -7.39002, 14.8849, 1363.74, 0, -11440.4,2.51334,8933.91
02/20/2007,14.93,15.01,14.7,14.92,14.92,2.19613e+07,-0.00133869,-0.00133869,0.0181664,-0.0180447, 0.0181664,0,-0.00133869, 35.1986,58.4273, 0, 1.33958, 14.93, 1365.08, 0, -11457.9,2.46359,8909.09
02/21/2007,14.83,14.85,14.52,14.56,14.56,2.39869e+07,-0.0241287,-0.0241287,0.0181875,-0.0180655, 0.0181875,-0.00617475,-0.0180655, 34.9631,58.0665, -6.19389, 18.2307, 14.7846, 1383.31, 0, -11725.6,1.82238,8415.39
02/22/2007,14.66,14.7,14.43,14.54,14.54,2.67717e+07,-0.00137363,-0.00137363,0.0184394,-0.0183146, 0.0184394,0,-0.00137363, 34.7472,58.0665, 0, 1.37457, 14.55, 1384.69, 0, -11743.1,2.47357,8390.18
02/23/2007,14.59,14.76,14.59,14.69,14.69,2.28848e+07,0.0103164,0.0103164,0.0182141,-0.0180909, 0.0182141,0,0.0103164, 34.9402,58.0665, 0, -10.2635, 14.6148, 1374.42, 0, -11590.7,2.42426,8599.53
02/26/2007,14.83,15.73,14.8,15.68,15.68,6.58315e+07,0.0673928,0.0546423,0.0178781,-0.0177577, 0.0178781,0.048645,0.0178781, 36.9449,60.8912, 47.4988, -17.7202, 14.8207, 1356.7, 0, -11327.5,0.636552,9945.62
02/27/2007,15.35,15.44,14.86,15.08,15.08,4.32738e+07,-0.0382653,-0.0382653,0.0205168,-0.0203795, 0.0205168,-0.0182579,-0.0203795, 34.0145,59.7794, -18.4266, 20.59, 15.5194, 1377.29, 0, -11645.3,1.72287,9124.28
02/28/2007,15.3,15.3,14.96,15.07,15.07,3.26055e+07,-0.00066313,-0.00066313,0.0196954,-0.0195643, 0.0196954,0,-0.00066313, 34.6937,59.7794, 0, 0.66335, 15.075, 1377.96, 0, -11652.4,2.92386,9113.42
03/01/2007,14.76,14.98,14.76,14.79,14.79,2.57363e+07,-0.01858,-0.01858,0.0197136,-0.0195817, 0.0197136,0,-0.01858, 34.6784,59.7794, 0, 18.7547, 14.9293, 1396.71, 0, -11929.5,2.90098,8727.88
03/02/2007,14.69,14.74,14.13,14.18,14.18,4.97792e+07,-0.0412441,-0.0412441,0.0197758,-0.0196423, 0.0197758,-0.0220346,-0.0196423, 33.8633,58.4622, -22.281, 19.8378, 14.644, 1416.55, 0, -12218.6,1.34958,7868.04
03/05/2007,13.6,14,13.53,13.95,13.95,3.21753e+07,-0.01622,-0.01622,0.0203664,-0.0202277, 0.0203664,0,-0.01622, 33.3852,58.4622, 0, 16.353, 14.0645, 1432.9, 0, -12445.7,2.91692,7543.27
03/06/2007,14.18,14.35,14.02,14.09,14.09,1.79713e+07,0.0100358,0.0100358,0.0203958,-0.0202563, 0.0203958,0,0.0100358, 33.3616,58.4622, 0, -9.98582, 14.0198, 1422.91, 0, -12302.8,2.91606,7746.1
03/07/2007,14.02,14.22,13.9,14.1,14.1,2.15569e+07,0.000709723,0.000709723,0.0205052,-0.0203656, 0.0205052,0,0.000709723, 33.2743,58.4622, 0, -0.709471, 14.095, 1422.21, 0, -12289.8,2.96321,7763.28
03/08/2007,14.2,14.27,13.96,14.19,14.19,2.1157e+07,0.00638298,0.00638298,0.0205147,-0.0203751, 0.0205147,0,0.00638298, 33.2668,58.4622, 0, -6.36269, 14.1449, 1415.84, 0, -12196.8,2.97645,7893.97
03/09/2007,14.26,14.33,14.13,14.2,14.2,1.91112e+07,0.000704722,0.000704722,0.018769,-0.0186417, 0.018769,0,0.000704722, 34.7025,58.4622, 0, -0.704473, 14.195, 1415.14, 0, -12184.3,2.50026,7910.63
03/12/2007,14.09,14.27,14.04,14.17,14.17,1.46121e+07,-0.00211268,-0.00211268,0.0187637,-0.0186352, 0.0187637,0,-0.00211268, 34.7069,58.4622, 0, 2.11491, 14.185, 1417.25, 0, -12211.8,2.4971,7870.64
03/13/2007,14.04,14.12,13.76,13.94,13.94,2.31483e+07,-0.0162315,-0.0162315,0.0185582,-0.018431, 0.0185582,0,-0.0162315, 34.8821,58.4622, 0, 16.3646, 14.0545, 1433.62, 0, -12439.4,2.42023,7545.22
03/14/2007,13.82,14.17,13.7,14.13,14.13,2.53328e+07,0.0136298,0.0136298,0.0185491,-0.0184209, 0.0185491,0,0.0136298, 34.8898,58.4622, 0, -13.5378, 14.0347, 1420.08, 0, -12247,2.41446,7818.73
03/15/2007,14.09,14.23,13.92,13.93,13.93,1.4533e+07,-0.0141543,-0.0141543,0.0188163,-0.018687, 0.0188163,0,-0.0141543, 34.6623,58.4622, 0, 14.2554, 14.0296, 1434.34, 0, -12444.5,2.48363,7535.77
03/16/2007,14,14.16,13.84,14.01,14.01,2.00885e+07,0.005743,0.005743,0.0187957,-0.0186659, 0.0187957,0,0.005743, 34.6798,58.4622, 0, -5.72657, 13.9699, 1428.61, 0, -12362.1,2.46763,7652.76
03/19/2007,14.01,14.01,13.66,13.72,13.72,1.64159e+07,-0.0206995,-0.0206995,0.0185789,-0.018451, 0.0185789,-0.00229081,-0.018451, 34.7845,58.3283, -2.29344, 18.6233, 13.8801, 1447.23, 0, -12618.4,2.13098,7237.61
03/20/2007,13.7,13.74,13.36,13.41,13.41,2.5378e+07,-0.0225948,-0.0225948,0.0188226,-0.0186917, 0.0188226,-0.00397739,-0.0186917, 34.4401,58.0963, -3.98532, 18.8686, 13.5912, 1466.1, 0, -12872.9,1.98519,6787.54
03/21/2007,13.45,14.05,13.37,13.6,13.6,4.89642e+07,0.0141685,0.0141685,0.0191044,-0.0189707, 0.0191044,0,0.0141685, 34.204,58.0963, 0, -14.0691, 13.5047, 1452.03, 0, -12680.4,2.46447,7067.22
03/22/2007,13.65,13.76,13.32,13.35,13.35,2.83634e+07,-0.0183824,-0.0183824,0.0192676,-0.0191337, 0.0192676,0,-0.0183824, 34.0684,58.0963, 0, 18.5534, 13.4744, 1470.59, 0, -12927.9,2.50113,6704.4
03/23/2007,13.35,13.62,13.35,13.5,13.5,1.41559e+07,0.011236,0.011236,0.0191937,-0.0190594, 0.0191937,0,0.011236, 34.1297,58.0963, 0, -11.1733, 13.4248, 1459.41, 0, -12775.4,2.47285,6926.62
03/26/2007,13.55,13.73,13.41,13.55,13.55,1.40699e+07,0.0037037,0.0037037,0.0190852,-0.0189522, 0.0190852,0,0.0037037, 34.2201,58.0963, 0, -3.69686, 13.525, 1455.71, 0, -12723,2.4632,7001.97
03/27/2007,13.56,13.66,13.47,13.5,13.5,1.33021e+07,-0.00369004,-0.00369004,0.0190151,-0.0188827, 0.0190151,0,-0.00369004, 34.2786,58.0963, 0, 3.69686, 13.525, 1459.41, 0, -12770.5,2.44514,6931.53
03/28/2007,13.45,13.5,13.38,13.38,13.38,1.76883e+07,-0.00888889,-0.00888889,0.0189076,-0.0187758, 0.0189076,0,-0.00888889, 34.3686,58.0963, 0, 8.92863, 13.4399, 1468.34, 0, -12888.1,2.40237,6758.27
03/29/2007,13.45,13.46,12.96,13.08,13.08,2.83544e+07,-0.0224215,-0.0224215,0.0189299,-0.0187973, 0.0189299,-0.00369367,-0.0187973, 34.223,57.8817, -3.70051, 18.9762, 13.2536, 1487.32, 0, -13137.6,1.98468,6316.46
03/30/2007,13.09,13.18,12.97,13.06,13.06,1.81482e+07,-0.00152905,-0.00152905,0.0185302,-0.0183993, 0.0185302,0,-0.00152905, 34.5595,57.8817, 0, 1.53022, 13.07, 1488.85, 0, -13155.4,2.24391,6288.94
04/02/2007,13.08,13.09,12.81,12.83,12.83,1.65996e+07,-0.017611,-0.017611,0.0185277,-0.0183965, 0.0185277,0,-0.017611, 34.5616,57.8817, 0, 17.7679, 12.9445, 1506.61, 0, -13383.2,2.22175,5946.69
04/03/2007,12.86,13,12.71,12.9,12.9,1.81795e+07,0.00545596,0.00545596,0.0185378,-0.0184056, 0.0185378,0,0.00545596, 34.553,57.8817, 0, -5.44113, 12.865, 1501.17, 0, -13311,2.21053,6054.18
04/04/2007,12.81,12.87,12.67,12.71,12.71,1.55276e+07,-0.0147287,-0.0147287,0.0186291,-0.0184966, 0.0186291,0,-0.0147287, 34.4757,57.8817, 0, 14.8382, 12.8046, 1516.01, 0, -13498.7,2.22189,5769.77
04/05/2007,12.68,12.87,12.6,12.86,12.86,1.39564e+07,0.0118017,0.0118017,0.0183748,-0.0182433, 0.0183748,0,0.0118017, 34.6916,57.8817, 0, -11.7326, 12.7848, 1504.28, 0, -13346.6,2.15829,5998.45
04/09/2007,13.4,13.61,13.13,13.35,13.35,5.2559e+07,0.0381026,0.0381026,0.0186143,-0.0184816, 0.0186143,0.0191322,0.0186143, 35.1481,58.9891, 18.9515, -18.4432, 12.9791, 1485.84, 0, -13106.1,1.10887,6729.81
04/10/2007,13.41,13.54,13.2,13.27,13.27,3.14964e+07,-0.00599251,-0.00599251,0.0200034,-0.019862, 0.0200034,0,-0.00599251, 33.9814,58.9891, 0, 6.01054, 13.3099, 1491.85, 0, -13183.4,2.66288,6613.37
04/11/2007,13.26,13.38,13.15,13.19,13.19,2.61978e+07,-0.00602864,-0.00602864,0.0167376,-0.0166198, 0.0167376,0,-0.00602864, 36.8222,58.9891, 0, 6.04688, 13.2299, 1497.89, 0, -13261.6,1.85317,6495.63
04/12/2007,13.25,13.69,13.24,13.66,13.66,3.09639e+07,0.0356331,0.0356331,0.0155482,-0.0154367, 0.0155482,0.0197774,0.0155482, 38.6963,60.1557, 19.5844, -15.4285, 13.2921, 1482.47, 0, -13055.8,0.707154,7194.68
04/13/2007,13.78,13.79,13.35,13.57,13.57,2.91087e+07,-0.00658858,-0.00658858,0.0171713,-0.0170482, 0.0171713,0,-0.00658858, 37.1452,60.1557, 0, 6.61038, 13.6149, 1489.08, 0, -13143.8,2.00721,7062.96
04/16/2007,13.6,13.65,13.37,13.52,13.52,2.2926e+07,-0.0036846,-0.0036846,0.0169372,-0.0168164, 0.0169372,0,-0.0036846, 37.3631,60.1557, 0, 3.6914, 13.545, 1492.77, 0, -13191.8,1.94281,6990.36
04/17/2007,13.48,13.62,13.41,13.47,13.47,1.54116e+07,-0.00369822,-0.00369822,0.015301,-0.0151916, 0.015301,0,-0.00369822, 38.941,60.1557, 0, 3.70508, 13.495, 1496.47, 0, -13240.3,1.57973,6917.21
04/18/2007,13.42,14.13,13.41,13.91,13.91,3.64769e+07,0.0326652,0.0326652,0.0150537,-0.0149451, 0.0150537,0.0173503,0.0150537, 39.8681,61.1995, 17.2015, -14.9415, 13.571, 1481.53, 0, -13036.8,0.714354,7571.31
04/19/2007,13.91,14.67,13.87,14.28,14.28,5.6775e+07,0.0265996,0.0265996,0.0161554,-0.0160393, 0.0161554,0.0102781,0.0161554, 39.1644,61.8285, 10.2257, -16.0263, 14.0219, 1465.5, 0, -12810.9,1.11834,8116.45
04/20/2007,14.57,14.75,13.68,14.16,14.16,5.11104e+07,-0.00840336,-0.00840336,0.0168863,-0.0167665, 0.0168863,0,-0.00840336, 38.451,61.8285, 0, 8.43887, 14.2199, 1473.94, 0, -12928.9,2.02739,7942.12
04/23/2007,14.03,14.23,13.97,14.04,14.04,2.79138e+07,-0.00847458,-0.00847458,0.0169262,-0.0168061, 0.0169262,0,-0.00847458, 38.4126,61.8285, 0, 8.51069, 14.0999, 1482.45, 0, -13046.9,2.01979,7766.75
04/24/2007,13.76,14.66,13.6,14.57,14.57,1.2383e+08,0.0377493,0.0377493,0.0169971,-0.0168761, 0.0169971,0.0204053,0.0169971, 39.127,63.0901, 20.1999, -16.8543, 14.1588, 1465.6, 0, -12807.3,0.929445,8546.45
04/25/2007,14.59,14.73,14.4,14.65,14.65,3.87427e+07,0.00549073,0.00549073,0.0183499,-0.0182202, 0.0183499,0,0.00549073, 37.8364,63.0901, 0, -5.47572, 14.6099, 1460.12, 0, -12724.9,2.45972,8665.94
04/26/2007,14.7,14.7,14.38,14.5,14.5,2.57345e+07,-0.0102389,-0.0102389,0.0180693,-0.0179427, 0.0180693,0,-0.0102389, 38.0988,63.0901, 0, 10.2917, 14.5748, 1470.42, 0, -12872.5,2.37932,8448.53
04/27/2007,14.33,14.45,14.21,14.32,14.32,2.33961e+07,-0.0124138,-0.0124138,0.0180565,-0.0179294, 0.0180565,0,-0.0124138, 38.1108,63.0901, 0, 12.4915, 14.4097, 1482.91, 0, -13050.1,2.34906,8185.09
04/30/2007,14.27,14.28,13.81,13.82,13.82,2.09802e+07,-0.0349162,-0.0349162,0.0180088,-0.0178813, 0.0180088,-0.017345,-0.0178813, 37.4939,61.9958, -17.4972, 18.0431, 14.1914, 1500.95, 0, -13305,1.16815,7438.1
05/01/2007,13.86,13.96,13.45,13.54,13.54,2.77442e+07,-0.0202605,-0.0202605,0.0191399,-0.0190034, 0.0191399,-0.00128146,-0.0190034, 36.4216,61.9164, -1.28228, 19.1863, 13.6881, 1520.14, 0, -13565.3,2.34883,7017.34
05/02/2007,13.62,13.74,13.35,13.63,13.63,3.16019e+07,0.00664697,0.00664697,0.0191239,-0.0189872, 0.0191239,0,0.00664697, 36.4358,61.9164, 0, -6.62498, 13.5849, 1513.51, 0, -13472.8,2.48417,7156.34
05/03/2007,13.93,14.06,13.65,13.69,13.69,2.34945e+07,0.00440205,0.00440205,0.0186868,-0.0185535, 0.0186868,0,0.00440205, 36.8268,61.9164, 0, -4.39239, 13.66, 1509.12, 0, -13410.4,2.385,7249.4
05/04/2007,13.79,13.8,13.48,13.53,13.53,1.52841e+07,-0.0116874,-0.0116874,0.0185286,-0.0183964, 0.0185286,0,-0.0116874, 36.9699,61.9164, 0, 11.7562, 13.6098, 1520.88, 0, -13568.1,2.33618,7009.34
05/07/2007,13.58,13.65,13.27,13.28,13.28,2.01018e+07,-0.0184775,-0.0184775,0.0183341,-0.0182026, 0.0183341,-0.000279968,-0.0182026, 37.1365,61.899, -0.280007, 18.3703, 13.4063, 1539.25, 0, -13812.2,2.21905,6629.02
05/08/2007,13.27,13.3,13,13.18,13.18,2.50469e+07,-0.00753012,-0.00753012,0.0185415,-0.0184075, 0.0185415,0,-0.00753012, 36.9478,61.899, 0, 7.55861, 13.2299, 1546.8, 0, -13909.9,2.27414,6477
05/09/2007,13.11,13.59,13.03,13.57,13.57,2.49833e+07,0.0295903,0.0295903,0.0185696,-0.0184351, 0.0185696,0.0108198,0.0185696, 37.3219,62.5688, 10.7617, -18.3993, 13.3018, 1528.4, 0, -13663.7,1.44909,7076.76
05/10/2007,13.48,14.14,13.42,14.05,14.05,5.28878e+07,0.0353721,0.0353721,0.0193654,-0.0192261, 0.0193654,0.0157027,0.0193654, 37.1789,63.5513, 15.5807, -19.1802, 13.7008, 1509.22, 0, -13399.5,1.41866,7805.12
05/11/2007,14.16,14.69,14.1,14.68,14.68,4.34217e+07,0.0448399,0.0448399,0.0201503,-0.020007, 0.0201503,0.0242019,0.0201503, 37.3632,65.0893, 23.9137, -19.9499, 14.1908, 1489.27, 0, -13115.1,1.3089,8747.48
05/14/2007,14.94,15.43,14.84,15.36,15.36,4.94088e+07,0.0463215,0.0463215,0.0206117,-0.0204669, 0.0206117,0.0251906,0.0206117, 37.8828,66.729, 24.8786, -20.4021, 14.8305, 1468.87, 0, -12811.1,1.41768,9750.8
05/15/2007,15.55,15.75,15.26,15.4,15.4,4.14474e+07,0.00260417,0.00260417,0.0212725,-0.0211248, 0.0212725,0,0.00260417, 37.2909,66.729, 0, -2.60078, 15.38, 1466.27, 0, -12767.6,3.47987,9812.98
05/16/2007,15.36,15.63,15.17,15.58,15.58,2.80412e+07,0.0116883,0.0116883,0.0210617,-0.0209161, 0.0210617,0,0.0116883, 37.4782,66.729, 0, -11.6205, 15.4897, 1454.65, 0, -12584.2,3.4356,10079.3
05/17/2007,15.62,15.95,15.4,15.43,15.43,2.92363e+07,-0.00962773,-0.00962773,0.0210721,-0.020927, 0.0210721,0,-0.00962773, 37.4689,66.729, 0, 9.67437, 15.5048, 1464.33, 0, -12730.7,3.44232,9863.82
05/18/2007,15.54,15.75,15.29,15.59,15.59,2.64421e+07,0.0103694,0.0103694,0.0209971,-0.0208519, 0.0209971,0,0.0103694, 37.5358,66.729, 0, -10.316, 15.5098, 1454.01, 0, -12567.3,3.41897,10100.7
05/21/2007,15.63,15.77,15.39,15.43,15.43,2.45344e+07,-0.010263,-0.010263,0.0209922,-0.0208477, 0.0209922,0,-0.010263, 37.5403,66.729, 0, 10.316, 15.5098, 1464.33, 0, -12723.9,3.41737,9870.66
05/22/2007,15.48,15.6,15.1,15.42,15.42,2.29716e+07,-0.000648088,-0.000648088,0.0206822,-0.0205391, 0.0206822,0,-0.000648088, 37.8189,66.729, 0, 0.648298, 15.425, 1464.97, 0, -12730.6,3.29904,9859.31
05/23/2007,15.31,15.46,15.16,15.21,15.21,1.78426e+07,-0.0136187,-0.0136187,0.0206456,-0.0205025, 0.0206456,0,-0.0136187, 37.852,66.729, 0, 13.7123, 15.3146, 1478.69, 0, -12937.3,3.26387,9553.49
05/24/2007,15.16,15.25,14.81,14.88,14.88,2.06969e+07,-0.0216963,-0.0216963,0.020737,-0.0205924, 0.020737,-0.00112708,-0.0205924, 37.7269,66.6538, -1.12771, 20.8074, 15.0526, 1499.49, 0, -13247.5,3.06853,9065.01
05/25/2007,15.01,15.03,14.59,14.76,14.76,2.2946e+07,-0.00806452,-0.00806452,0.0206007,-0.0204558, 0.0206007,0,-0.00806452, 37.85,66.6538, 0, 8.09721, 14.8199, 1507.59, 0, -13364.3,3.14469,8887.73
05/29/2007,14.97,15,14.41,14.6,14.6,2.33934e+07,-0.0108401,-0.0108401,0.0206131,-0.0204676, 0.0206131,0,-0.0108401, 37.8387,66.6538, 0, 10.8993, 14.6798, 1518.49, 0, -13521.2,3.11873,8648.76
05/30/2007,14.36,14.48,14.22,14.37,14.37,1.91212e+07,-0.0157534,-0.0157534,0.020672,-0.0205254, 0.020672,0,-0.0157534, 37.7855,66.6538, 0, 15.8788, 14.4845, 1534.37, 0, -13748.1,3.09486,8300.78
05/31/2007,14.43,14.43,14.24,14.27,14.27,1.40112e+07,-0.00695894,-0.00695894,0.0207912,-0.0206429, 0.0207912,0,-0.00695894, 37.678,66.6538, 0, 6.98327, 14.3199, 1541.35, 0, -13845,3.09507,8150.09
06/01/2007,14.3,14.62,14.27,14.31,14.31,1.77524e+07,0.00280308,0.00280308,0.0204329,-0.0202867, 0.0204329,0,0.00280308, 38.0024,66.6538, 0, -2.79916, 14.29, 1538.55, 0, -13802,2.98305,8214.67
06/04/2007,14.25,14.4,14.11,14.17,14.17,1.95262e+07,-0.00978337,-0.00978337,0.0201531,-0.0200089, 0.0201531,0,-0.00978337, 38.2586,66.6538, 0, 9.83154, 14.2398, 1548.38, 0, -13939.1,2.89174,8001.48
06/05/2007,14.07,14.15,13.84,13.98,13.98,2.59197e+07,-0.0134086,-0.0134086,0.020164,-0.020019, 0.020164,0,-0.0134086, 38.2485,66.6538, 0, 13.4993, 14.0747, 1561.88, 0, -14126.3,2.8613,7708.87
06/06/2007,13.86,13.86,13.59,13.63,13.63,2.56178e+07,-0.0250358,-0.0250358,0.0202103,-0.0200642, 0.0202103,-0.0050734,-0.0200642, 38.0122,66.3156, -5.08631, 20.2682, 13.839, 1582.15, 0, -14404.5,2.2559,7160.23
06/07/2007,13.56,14.02,13.56,13.68,13.68,3.45132e+07,0.00366838,0.00366838,0.0196262,-0.0194833, 0.0196262,0,0.00366838, 38.5515,66.3156, 0, -3.66167, 13.655, 1578.49, 0, -14351.9,2.62988,7241.88
06/08/2007,13.77,14.17,13.73,14.07,14.07,4.26009e+07,0.0285088,0.0285088,0.019605,-0.0194619, 0.019605,0.00873262,0.019605, 38.9082,66.8947, 8.69471, -19.4153, 13.8134, 1559.07, 0, -14081.8,1.83657,7854.35
06/11/2007,14.12,14.25,13.82,13.91,13.91,2.2635e+07,-0.0113717,-0.0113717,0.0201568,-0.0200108, 0.0201568,0,-0.0113717, 38.3935,66.8947, 0, 11.4369, 13.9898, 1570.51, 0, -14239,2.842,7606.82
06/12/2007,13.75,14.1,13.73,13.8,13.8,2.56843e+07,-0.00790798,-0.00790798,0.020147,-0.0200008, 0.020147,0,-0.00790798, 38.4025,66.8947, 0, 7.93941, 13.8549, 1578.45, 0, -14346.2,2.81186,7436.44
06/13/2007,13.86,14.05,13.75,13.96,13.96,2.03652e+07,0.0115942,0.0115942,0.0193018,-0.0191614, 0.0193018,0,0.0115942, 39.1954,66.8947, 0, -11.5275, 13.8798, 1566.92, 0, -14183.6,2.58552,7690.66
06/14/2007,13.97,14.03,13.71,13.78,13.78,2.13918e+07,-0.012894,-0.012894,0.0190155,-0.0188772, 0.0190155,0,-0.012894, 39.4695,66.8947, 0, 12.9778, 13.8697, 1579.9, 0, -14361.1,2.50757,7409.95
06/15/2007,13.85,13.95,13.53,13.63,13.63,2.47969e+07,-0.0108853,-0.0108853,0.0191564,-0.0190162, 0.0191564,0,-0.0108853, 39.3343,66.8947, 0, 10.945, 13.7048, 1590.85, 0, -14508.6,2.5146,7174.66
06/18/2007,13.65,13.65,13.5,13.51,13.51,1.84492e+07,-0.00880411,-0.00880411,0.0192532,-0.0191118, 0.0192532,0,-0.00880411, 39.2418,66.8947, 0, 8.84309, 13.5699, 1599.69, 0, -14626.1,2.51507,6985.75
06/19/2007,13.48,13.63,13.28,13.57,13.57,2.48609e+07,0.00444115,0.00444115,0.0191998,-0.0190584, 0.0191998,0,0.00444115, 39.2928,66.8947, 0, -4.43132, 13.54, 1595.26, 0, -14563.6,2.49563,7084.09
06/20/2007,13.55,13.82,13.51,13.64,13.64,3.10366e+07,0.00515844,0.00515844,0.0188874,-0.0187485, 0.0188874,0,0.00515844, 39.5931,66.8947, 0, -5.14518, 13.605, 1590.11, 0, -14491.1,2.42668,7198.01
06/21/2007,13.89,14.88,13.83,14.72,14.72,5.77095e+07,0.0791789,0.0566623,0.0188344,-0.0186959, 0.0188344,0.059229,0.0188344, 41.9926,70.8568, 57.5413, -18.6592, 13.7679, 1571.45, 0, -14233.7,0.589171,8898.15
