Date,Open,High,Low,Close,Adj Close,Volume,Change Percent,Temp Change Percent,Temp std derivation,Low Bound, High Bound,Fat change,Basic changes, Bottom,Top, Fat Position Change, Basic Position Change, Basic Change Price, Position, Offset, Cash,trading profit,Balance, fat_position, fat_cash, fat_balance, orig_position, orig_trade_profit, orig_cash, orig_balance
06/13/2016,75.25,76.455,74.85,75.45,75.45,1.13008e+07,-0.00619074,-0.00619074,0.0200249,-0.0200249, 0.0200249,0,-0.00619074, 62.5933,140.835, 0, 7, 75.6846, 662, 0, -53486.6,18.6546,-3538.74, 0, 49.059, 147.112, 624.119, 15.1746, -48187.7, -1097.97
06/14/2016,76.89,78.45,76.75,77.77,77.77,2.23589e+07,0.0307488,0.0307488,0.0200398,-0.0200398, 0.0200398,0.0104987,0.0200398, 62.5933,140.835, 0, -34, 76.2022, 628, 0, -50876.5,19.2568,-2036.95, 0, 49.059, 147.112, 593.833, 15.3812, -45852.4, 329.967
06/15/2016,78.31,78.769,77.51,78.39,78.39,1.47348e+07,0.00797225,0.00797225,0.0207376,-0.0207376, 0.0207376,0,0.00797225, 62.5933,140.835, 0, -2, 78.0794, 626, 0, -50699.6,20.7856,-1627.43, 0, 49.059, 147.112, 585.893, 16.7889, -45215.7, 712.467
06/16/2016,77.84,78.4,76.2,78.27,78.27,1.35707e+07,-0.00153083,-0.00153083,0.0206547,-0.0206547, 0.0206547,0,-0.00153083, 62.5933,140.835, 0, 0, 78.33, 626, 0, -50679,20.5883,-1681.96, 0, 49.059, 147.112, 587.425, 16.7084, -45318.9, 658.775
06/17/2016,78.45,78.45,76.48,77,77,1.55826e+07,-0.0162258,-0.0162258,0.020657,-0.020657, 0.020657,0,-0.0162258, 62.5933,140.835, 0, 13, 77.6324, 639, 0, -51667.9,20.2587,-2464.94, 0, 49.059, 147.112, 603.784, 16.5633, -46572.4, -81.0342
06/20/2016,77.9,78.79,77.84,78.15,78.15,9.6256e+06,0.0149351,0.0149351,0.0199435,-0.0199435, 0.0199435,0,0.0149351, 62.5933,140.835, 0, -13, 77.5729, 626, 0, -50640.3,19.1654,-1718.43, 0, 49.059, 147.112, 588.959, 15.427, -45406.9, 620.189
06/21/2016,78.75,79.08,78.4,78.62,78.62,8.8818e+06,0.00601409,0.00601409,0.0200984,-0.0200984, 0.0200984,0,0.00601409, 62.5933,140.835, 0, 0, 78.3847, 626, 0, -50620.7,19.5813,-1404.62, 0, 49.059, 147.112, 582.963, 15.8315, -44921.1, 911.421
06/22/2016,79.04,79.12,78.21,78.73,78.73,8.1709e+06,0.00139914,0.00139914,0.0201161,-0.0201161, 0.0201161,0,0.00139914, 62.5933,140.835, 0, 0, 78.675, 626, 0, -50601.1,19.6433,-1316.12, 0, 49.059, 147.112, 581.565, 15.9182, -44795.2, 991.388
06/23/2016,79.16,79.46,78.55,79.14,79.14,8.2795e+06,0.00520762,0.00520762,0.0201102,-0.0201102, 0.0201102,0,0.00520762, 62.5933,140.835, 0, -5, 78.9347, 621, 0, -50186.7,19.734,-1040.76, 0, 49.059, 147.112, 576.371, 15.9614, -44369.2, 1244.72
06/24/2016,76.83,77.5,75.43,76.29,76.29,1.82248e+07,-0.0360121,-0.0360121,0.0201232,-0.0201232, 0.0201232,-0.0162152,-0.0201232, 62.5933,140.835, 0, 29, 78.3397, 650, 0, -52439.5,19.0479,-2851, 0, 49.059, 147.112, 613.047, 15.7324, -47203.3, -433.985
06/27/2016,75.8,75.97,73.3,74.23,74.23,1.51313e+07,-0.0270022,-0.0270022,0.0211942,-0.0211942, 0.0211942,-0.00593379,-0.0211942, 62.5933,140.835, 0, 27, 75.4772, 677, 0, -54456.8,20.5589,-4203.11, 0, 49.059, 147.112, 640.421, 16.9015, -49246.4, -1707.96
06/28/2016,75.5,76.6,75.5,76.28,76.28,1.12662e+07,0.0276168,0.0276168,0.0212691,-0.0212691, 0.0212691,0.00621556,0.0212691, 62.5933,140.835, 0, -27, 75.0153, 650, 0, -52410.1,21.2762,-2828.14, 0, 49.059, 147.112, 613.178, 17.0201, -47179.4, -406.195
06/29/2016,76.98,78.48,76.9,78.04,78.04,1.146e+07,0.0230729,0.0230729,0.0212696,-0.0212696, 0.0212696,0.00176578,0.0212696, 62.5933,140.835, 0, -24, 77.087, 626, 0, -50538.3,21.7682,-1685.24, 0, 49.059, 147.112, 590.367, 17.4523, -45402, 670.264
06/30/2016,78.31,79.76,78.28,79.53,79.53,1.24853e+07,0.0190927,0.0190927,0.0216696,-0.0216696, 0.0216696,0,0.0190927, 62.5933,140.835, 0, -10, 78.7815, 616, 0, -49727.4,23.0261,-736.96, 0, 49.059, 147.112, 571.455, 18.4968, -43893.5, 1554.25
07/01/2016,79.12,80.05,79.12,79.65,79.65,7.2713e+06,0.0015089,0.0015089,0.02189,-0.02189, 0.02189,0,0.0015089, 62.5933,140.835, 0, -2, 79.59, 614, 0, -49544.7,23.5322,-639.626, 0, 49.059, 147.112, 569.947, 19.0686, -43754.5, 1641.81
07/05/2016,79.04,79.55,78.37,78.97,78.97,6.8452e+06,-0.00853736,-0.00853736,0.0217937,-0.0217937, 0.0217937,0,-0.00853736, 62.5933,140.835, 0, 10, 79.3093, 624, 0, -50314.7,23.1266,-1037.41, 0, 49.059, 147.112, 578.521, 18.8347, -44415.6, 1270.17
07/06/2016,78.47,78.82,77.68,78.64,78.64,7.7376e+06,-0.00417883,-0.00417883,0.0218689,-0.0218689, 0.0218689,0,-0.00417883, 62.5933,140.835, 0, 2, 78.8048, 626, 0, -50449.1,23.1891,-1220.47, 0, 49.059, 147.112, 582.709, 18.8441, -44726.8, 1097.41
07/07/2016,79,79.49,78.71,79.35,79.35,6.8192e+06,0.00902847,0.00902847,0.0218948,-0.0218948, 0.0218948,0,0.00902847, 62.5933,140.835, 0, -8, 78.9942, 618, 0, -49793.7,23.454,-755.408, 0, 49.059, 147.112, 573.721, 18.9342, -43997.9, 1526.87
07/08/2016,78.44,79.35,77.8,78.99,78.99,1.40291e+07,-0.00453686,-0.00453686,0.0214215,-0.0214215, 0.0214215,0,-0.00453686, 62.5933,140.835, 0, 6, 79.1698, 624, 0, -50246.4,22.349,-956.617, 0, 49.059, 147.112, 578.268, 18.1647, -44339.7, 1337.67
07/11/2016,79.33,81.9,79.24,81.46,81.46,1.74175e+07,0.0312698,0.0312698,0.0200809,-0.0200809, 0.0200809,0.0109686,0.0200809, 62.5933,140.835, 0, -36, 79.7792, 588, 0, -47354.1,20.2534,544.406, 0, 49.059, 147.112, 547.477, 16.1732, -41853.6, 2743.85
07/12/2016,81.79,82.88,81.51,81.74,81.74,1.52941e+07,0.00343726,0.00343726,0.0197918,-0.0197918, 0.0197918,0,0.00343726, 62.5933,140.835, 0, -1, 81.5999, 587, 0, -47252.7,19.7419,728.647, 0, 49.059, 147.112, 544.046, 15.9819, -41557.6, 2912.64
07/13/2016,81.83,81.88,80.37,80.57,80.57,1.07392e+07,-0.0143137,-0.0143137,0.0188811,-0.0188811, 0.0188811,0,-0.0143137, 62.5933,140.835, 0, 14, 81.1529, 601, 0, -48371.2,17.7098,51.4079, 0, 49.059, 147.112, 558.463, 14.4653, -42713.2, 2282.17
07/14/2016,81.18,82.24,80.86,81.74,81.74,9.3615e+06,0.0145215,0.0145215,0.0189434,-0.0189434, 0.0189434,0,0.0145215, 62.5933,140.835, 0, -14, 81.1529, 587, 0, -47216.9,18.0857,764.443, 0, 49.059, 147.112, 544.046, 14.5609, -41528.6, 2941.67
07/15/2016,81.78,82.49,80.965,81.25,81.25,8.9199e+06,-0.00599459,-0.00599459,0.016285,-0.016285, 0.016285,0,-0.00599459, 62.5933,140.835, 0, 4, 81.4946, 591, 0, -47529.6,13.2857,489.121, 0, 49.059, 147.112, 550.058, 10.8062, -42007.8, 2684.42
07/18/2016,80.6,82.79,80.6,82.65,82.65,1.21136e+07,0.0172308,0.0172308,0.0163158,-0.0163158, 0.0163158,0.000900303,0.0163158, 62.5933,140.835, 0, -4, 81.9101, 587, 0, -47188.4,13.5658,1327.13, 0, 49.059, 147.112, 532.974, 10.9074, -40596.9, 3453.4
07/19/2016,82.48,83.69,82.05,82.77,82.77,9.7994e+06,0.00145185,0.00145185,0.016425,-0.016425, 0.016425,0,0.00145185, 62.5933,140.835, 0, 0, 82.71, 587, 0, -47174.7,13.768,1411.33, 0, 49.059, 147.112, 531.523, 11.1568, -40465.8, 3528.43
07/20/2016,83.27,84.7,83.23,84.42,84.42,1.3991e+07,0.0199348,0.0199348,0.0161403,-0.0161403, 0.0161403,0.00373424,0.0161403, 62.5933,140.835, 0, -17, 83.4353, 570, 0, -45742.7,13.5598,2376.7, 0, 49.059, 147.112, 511.785, 10.8881, -38804.9, 4399.97
07/21/2016,84.71,85,83.66,84.18,84.18,1.01635e+07,-0.0028429,-0.0028429,0.016434,-0.016434, 0.016434,0,-0.0028429, 62.5933,140.835, 0, 3, 84.2999, 573, 0, -45981.6,14.0179,2253.56, 0, 49.059, 147.112, 514.632, 11.3837, -39033.5, 4288.18
07/22/2016,84,84.5,83.81,84.49,84.49,5.9884e+06,0.00368256,0.00368256,0.0164372,-0.0164372, 0.0164372,0,0.00368256, 62.5933,140.835, 0, -4, 84.3349, 569, 0, -45630.2,14.075,2444.65, 0, 49.059, 147.112, 510.956, 11.3929, -38712.1, 4458.54
07/25/2016,84.47,84.79,82.61,83.19,83.19,1.31859e+07,-0.0153864,-0.0153864,0.0164216,-0.0164216, 0.0164216,0,-0.0153864, 62.5933,140.835, 0, 18, 83.8375, 587, 0, -47125.4,13.832,1707.13, 0, 49.059, 147.112, 526.462, 11.3041, -40000.8, 3795.56
07/26/2016,82.86,83.63,82.63,83.59,83.59,7.7147e+06,0.0048082,0.0048082,0.0161613,-0.0161613, 0.0161613,0,0.0048082, 62.5933,140.835, 0, -6, 83.3898, 581, 0, -46611.6,13.4616,1954.18, 0, 49.059, 147.112, 521.665, 10.8902, -39589.9, 4016.07
07/27/2016,83.6,83.64,83,83.1,83.1,1.1629e+07,-0.00586192,-0.00586192,0.0160659,-0.0160659, 0.0160659,0,-0.00586192, 62.5933,140.835, 0, 6, 83.3446, 587, 0, -47098.4,13.2251,1681.25, 0, 49.059, 147.112, 527.544, 10.7562, -40069.2, 3769.78
07/28/2016,83.46,83.49,82.12,83.12,83.12,7.4765e+06,0.000240734,0.000240734,0.0153006,-0.0153006, 0.0153006,0,0.000240734, 62.5933,140.835, 0, 0, 83.11, 587, 0, -47086.4,11.998,1704.99, 0, 49.059, 147.112, 527.304, 9.72835, -40039.4, 3790.06
07/29/2016,83.37,83.42,81.945,82.48,82.48,8.7093e+06,-0.00769971,-0.00769971,0.0152673,-0.0152673, 0.0152673,0,-0.00769971, 62.5933,140.835, 0, 0, 82.7994, 587, 0, -47074.6,11.8538,1341.17, 0, 49.059, 147.112, 535.033, 9.64983, -40669.8, 3459.76
08/01/2016,82.79,84.8,82.59,84.34,84.34,1.34012e+07,0.0225508,0.0225508,0.0153587,-0.0153587, 0.0153587,0.00708337,0.0153587, 62.5933,140.835, 0, -16, 83.111, 571, 0, -45732.6,12.2667,2425.58, 0, 49.059, 147.112, 512.733, 9.83713, -38800, 4443.9
08/02/2016,84.34,84.34,82.91,83.8,83.8,7.6916e+06,-0.00640257,-0.00640257,0.0154155,-0.0154155, 0.0154155,0,-0.00640257, 62.5933,140.835, 0, 7, 84.0696, 578, 0, -46308.8,12.2785,2127.64, 0, 49.059, 147.112, 519.156, 9.98908, -39330, 4175.29
08/03/2016,83.3,83.84,83.17,83.67,83.67,5.3658e+06,-0.00155137,-0.00155137,0.0153453,-0.0153453, 0.0153453,0,-0.00155137, 62.5933,140.835, 0, 2, 83.735, 580, 0, -46464.1,12.1481,2064.52, 0, 49.059, 147.112, 520.709, 9.85892, -39450.1, 4117.55
08/04/2016,83.75,84.98,83.69,84.75,84.75,1.07316e+07,0.0129079,0.0129079,0.0153468,-0.0153468, 0.0153468,0,0.0129079, 62.5933,140.835, 0, -15, 84.2083, 565, 0, -45188.7,12.3073,2695.1, 0, 49.059, 147.112, 507.883, 9.91653, -38360.2, 4682.89
08/05/2016,85.01,85.08,84.44,84.59,84.59,9.4017e+06,-0.00188795,-0.00188795,0.0154697,-0.0154697, 0.0154697,0,-0.00188795, 62.5933,140.835, 0, 2, 84.67, 567, 0, -45345.5,12.4815,2617.02, 0, 49.059, 147.112, 509.773, 10.1312, -38510.1, 4611.6
08/08/2016,84.99,85.02,84.3,85,85,1.15282e+07,0.00484696,0.00484696,0.0154823,-0.0154823, 0.0154823,0,0.00484696, 62.5933,140.835, 0, -5, 84.7948, 562, 0, -44909,12.5624,2861.03, 0, 49.059, 147.112, 504.938, 10.1627, -38089.9, 4829.78
08/09/2016,85.05,85.63,84.8,85.24,85.24,1.53492e+07,0.00282351,0.00282351,0.0136851,-0.0136851, 0.0136851,0,0.00282351, 62.5933,140.835, 0, -4, 85.1199, 558, 0, -44558.7,9.84301,3005.27, 0, 49.059, 147.112, 502.118, 7.97075, -37842, 4958.6
08/10/2016,86.01,87.73,86.01,87.33,87.33,2.81959e+07,0.0245191,0.0245191,0.0124009,-0.0124009, 0.0124009,0.0119697,0.0124009, 62.5933,140.835, 0, -12, 85.7669, 546, 0, -43521.2,8.28048,4161.01, 0, 49.059, 147.112, 477.895, 6.63405, -35745.4, 5989.2
08/11/2016,92.14,92.8,91.26,91.77,91.77,5.41692e+07,0.0508416,0.0372027,0.0122149,-0.0122149, 0.0122149,0.0381605,0.0122149, 62.5933,140.835, 0, -17, 87.8617, 529, 0, -42019.1,8.44248,6527.25, 0, 49.059, 147.112, 428.304, 6.67859, -31299.1, 8006.27
08/12/2016,92.98,98.35,92.91,98.25,98.25,7.19683e+07,0.0706113,0.0366448,0.013186,-0.013186, 0.013186,0.056678,0.013186, 62.5933,140.835, 0, -84, 92.3731, 445, 0, -34249.2,10.5328,9472.04, 0, 49.059, 147.112, 360.074, 8.25487, -24812.1, 10565.1
08/15/2016,98.28,98.86,96.82,97.17,97.17,3.38134e+07,-0.0109924,-0.0109924,0.0141818,-0.0141818, 0.0141818,0,-0.0109924, 62.5933,140.835, 0, 13, 97.7085, 458, 0, -35507.4,12.0498,8996.49, 0, 49.059, 147.112, 371.127, 9.82569, -25882.3, 10180.1
08/16/2016,96.15,97.15,95.05,96.66,96.66,2.7514e+07,-0.00524847,-0.00524847,0.0144879,-0.0144879, 0.0144879,0,-0.00524847, 62.5933,140.835, 0, 7, 96.9147, 465, 0, -36173.3,12.5097,8773.64, 0, 49.059, 147.112, 376.389, 10.1712, -26382.1, 9999.65
08/17/2016,96.17,97.25,96.05,97,97,1.49809e+07,0.00351744,0.00351744,0.0143923,-0.0143923, 0.0143923,0,0.00351744, 62.5933,140.835, 0, -5, 96.8299, 460, 0, -35676.7,12.3885,8943.28, 0, 49.059, 147.112, 372.878, 10.0286, -26032.1, 10137.1
08/18/2016,97.25,97.94,96.62,97,97,1.5009e+07,0,0,0.0142849,-0.0142849, 0.0142849,0,0, 62.5933,140.835, 0, 0, 97, 460, 0, -35664.5,12.2044,8955.48, 0, 49.059, 147.112, 372.878, 9.89689, -26022.2, 10146.9
08/19/2016,96.91,97.24,96.34,96.86,96.86,1.42671e+07,-0.00144329,-0.00144329,0.0143052,-0.0143052, 0.0143052,0,-0.00144329, 62.5933,140.835, 0, 2, 96.93, 462, 0, -35846.2,12.2214,8903.16, 0, 49.059, 147.112, 374.322, 9.91787, -26152.3, 10104.6
08/22/2016,96.47,96.63,94.75,95.65,95.65,1.62229e+07,-0.0124922,-0.0124922,0.0142429,-0.0142429, 0.0142429,0,-0.0124922, 62.5933,140.835, 0, 16, 96.2531, 478, 0, -37374.2,11.9638,8346.46, 0, 49.059, 147.112, 386.893, 9.76301, -27352.5, 9653.81
08/23/2016,95.59,96.48,95.41,95.79,95.79,9.6468e+06,0.00146366,0.00146366,0.0137338,-0.0137338, 0.0137338,0,0.00146366, 62.5933,140.835, 0, -2, 95.72, 476, 0, -37171.7,11.1401,8424.38, 0, 49.059, 147.112, 385.431, 9.02725, -27203.5, 9716.9
08/24/2016,95.68,96.3,93.56,93.88,93.88,1.27266e+07,-0.0199395,-0.0199395,0.013741,-0.013741, 0.013741,-0.00628481,-0.013741, 62.5933,140.835, 0, 25, 95.1296, 501, 0, -39539,10.9295,7494.91, 0, 49.059, 147.112, 405.572, 8.95274, -29104.5, 8970.54
08/25/2016,93.75,94.69,93.12,93.94,93.94,1.30399e+07,0.000639167,0.000639167,0.0140331,-0.0140331, 0.0140331,0,0.000639167, 62.5933,140.835, 0, -1, 93.91, 500, 0, -39433.7,11.4063,7536.34, 0, 49.059, 147.112, 404.933, 9.24675, -29035.3, 9004.11
08/26/2016,94.15,95.45,94.08,95.06,95.06,1.41339e+07,0.0119225,0.0119225,0.0138917,-0.0138917, 0.0138917,0,0.0119225, 62.5933,140.835, 0, -15, 94.4983, 485, 0, -38004.9,11.3108,8099.23, 0, 49.059, 147.112, 393.081, 9.11809, -27906.2, 9460.09
08/29/2016,94.6,95.16,94.21,94.88,94.88,8.8183e+06,-0.00189355,-0.00189355,0.0138668,-0.0138668, 0.0138668,0,-0.00189355, 62.5933,140.835, 0, 3, 94.97, 488, 0, -38278.5,11.249,8022.91, 0, 49.059, 147.112, 394.976, 9.13081, -28077, 9398.3
08/30/2016,95.35,96.68,95.17,96,96,1.39942e+07,0.0118044,0.0118044,0.0136672,-0.0136672, 0.0136672,0,0.0118044, 62.5933,140.835, 0, -15, 95.4384, 473, 0, -36835.9,11.0566,8572.1, 0, 49.059, 147.112, 383.241, 8.91364, -26948.1, 9842.99
08/31/2016,96.14,97.2,96.01,97.19,97.19,2.8617e+07,0.0123959,0.0123959,0.0137524,-0.0137524, 0.0137524,0,0.0123959, 62.5933,140.835, 0, -15, 96.5932, 458, 0, -35375.7,11.3336,9137.35, 0, 49.059, 147.112, 370.921, 9.13431, -25749, 10300.8
09/01/2016,97.3,98,97.01,97.42,97.42,1.33874e+07,0.00236646,0.00236646,0.013509,-0.013509, 0.013509,0,0.00236646, 62.5933,140.835, 0, -3, 97.3049, 455, 0, -35072.8,10.9618,9253.31, 0, 49.059, 147.112, 368.557, 8.8788, -25510.1, 10394.8
09/02/2016,97.97,99.665,97.97,99.25,99.25,1.74826e+07,0.0187847,0.0187847,0.0134611,-0.0134611, 0.0134611,0.0052529,0.0134611, 62.5933,140.835, 0, -23, 98.0735, 432, 0, -32806,11.0886,10070, 0, 49.059, 147.112, 349.947, 8.90876, -23671.2, 11061
09/06/2016,100.45,104.3,100.45,103.78,103.78,3.28038e+07,0.0456423,0.0403832,0.0137493,-0.0137493, 0.0137493,0.0314604,0.0137493, 62.5933,140.835, 0, -30, 99.93, 402, 0, -29796,12.0965,11923.5, 0, 49.059, 147.112, 305.316, 9.59298, -19132, 12553.6
09/07/2016,103.84,104,102.26,102.32,102.32,1.57588e+07,-0.0140682,-0.0140682,0.014776,-0.014776, 0.014776,0,-0.0140682, 62.5933,140.835, 0, 18, 103.047, 420, 0, -31637.1,13.774,11337.3, 0, 49.059, 147.112, 319.484, 11.2491, -20580.8, 12108.8
09/08/2016,101.93,103.78,101.63,102.57,102.57,1.54755e+07,0.00244332,0.00244332,0.0152156,-0.0152156, 0.0152156,0,0.00244332, 62.5933,140.835, 0, -3, 102.445, 417, 0, -31315.1,14.6415,11456.6, 0, 49.059, 147.112, 317.043, 11.8588, -20318.9, 12200.3
09/09/2016,101.8,102.21,99.05,99.62,99.62,2.12504e+07,-0.0287608,-0.0287608,0.0150827,-0.0150827, 0.0150827,-0.0138876,-0.0150827, 62.5933,140.835, 0, 10, 101.794, 427, 0, -32319.1,13.973,10218.7, 0, 49.059, 147.112, 346.226, 11.4977, -23257.3, 11233.7
09/12/2016,97.38,101.38,97,100.8,100.8,1.73182e+07,0.011845,0.011845,0.0163084,-0.0163084, 0.0163084,0,0.011845, 62.5933,140.835, 0, -1, 100.208, 426, 0, -32202.3,16.53,10738.5, 0, 49.059, 147.112, 334.451, 13.326, -22064, 11648.6
09/13/2016,100.38,101.49,98.84,100.28,100.28,2.00049e+07,-0.00515877,-0.00515877,0.0161945,-0.0161945, 0.0161945,0,-0.00515877, 62.5933,140.835, 0, 0, 100.54, 426, 0, -32186.1,16.2157,10533.2, 0, 49.059, 147.112, 339.623, 13.1839, -22570.8, 11486.6
09/14/2016,100.08,102.59,100.02,102.4,102.4,1.96047e+07,0.0211408,0.0211408,0.015956,-0.015956, 0.015956,0.00510337,0.015956, 62.5933,140.835, 0, -7, 101.077, 419, 0, -31462.5,16.0745,11443.1, 0, 49.059, 147.112, 318.702, 12.8996, -20437.9, 12197.2
09/15/2016,102.62,104.48,102.53,104.45,104.45,2.07959e+07,0.0200195,0.0200195,0.0161152,-0.0161152, 0.0161152,0.00384233,0.0161152, 62.5933,140.835, 0, -25, 103.222, 394, 0, -28865.2,16.7251,12288.1, 0, 49.059, 147.112, 298.881, 13.4291, -18374.5, 12843.5
09/16/2016,104,105.39,103.86,104.64,104.64,2.03635e+07,0.00181907,0.00181907,0.0162867,-0.0162867, 0.0162867,0,0.00181907, 62.5933,140.835, 0, -3, 104.545, 391, 0, -28534.5,17.1139,12379.7, 0, 49.059, 147.112, 297.063, 13.8656, -18170.7, 12914
09/19/2016,105.16,105.5,102.195,103.03,103.03,1.52346e+07,-0.0153861,-0.0153861,0.016247,-0.016247, 0.016247,0,-0.0153861, 62.5933,140.835, 0, 20, 103.832, 411, 0, -30594.4,16.7685,11751, 0, 49.059, 147.112, 312.569, 13.7039, -19766.9, 12437
09/20/2016,102.94,103.73,100.93,101.36,101.36,1.28638e+07,-0.0162089,-0.0162089,0.0166405,-0.0166405, 0.0166405,0,-0.0162089, 62.5933,140.835, 0, 15, 102.192, 426, 0, -32109.9,17.3055,11069.4, 0, 49.059, 147.112, 328.91, 14.1487, -21422.8, 11915.6
09/21/2016,102.46,106.19,102.21,106,106,2.29971e+07,0.0457774,0.0457774,0.017087,-0.017087, 0.017087,0.0282085,0.017087, 62.5933,140.835, 0, -51, 102.222, 375, 0, -26877.5,19.0819,12872.5, 0, 49.059, 147.112, 284.15, 15.1316, -16768, 13351.9
09/22/2016,107.57,109.76,107.48,109.36,109.36,3.56277e+07,0.0316981,0.0316981,0.018681,-0.018681, 0.018681,0.0127784,0.018681, 62.5933,140.835, 0, -15, 106.986, 360, 0, -25249.2,23.5312,14120.4, 0, 49.059, 147.112, 252.944, 18.7867, -13389.4, 14272.5
09/23/2016,108.25,108.4,106.71,107.71,107.71,2.3083e+07,-0.0150878,-0.0150878,0.0189731,-0.0189731, 0.0189731,0,-0.0150878, 62.5933,140.835, 0, 8, 108.532, 368, 0, -26093.6,23.9067,13543.7, 0, 49.059, 147.112, 268.147, 19.5346, -15019.8, 13862.2
09/26/2016,106.52,107.06,105.3,105.89,105.89,1.68053e+07,-0.0168972,-0.0168972,0.0184019,-0.0184019, 0.0184019,0,-0.0168972, 62.5933,140.835, 0, 8, 106.796, 376, 0, -26925.8,22.109,12888.8, 0, 49.059, 147.112, 285.188, 18.0823, -16821.7, 13376.8
09/27/2016,106.52,108.49,106.37,108.26,108.26,1.75567e+07,0.0223817,0.0223817,0.0177378,-0.0177378, 0.0177378,0.004563,0.0177378, 62.5933,140.835, 0, -8, 106.825, 368, 0, -26050.2,21.0017,13789.5, 0, 49.059, 147.112, 263.053, 16.8435, -14434.9, 14043.2
09/28/2016,108.44,109.87,107.16,108.75,108.75,1.63716e+07,0.00452612,0.00452612,0.0179094,-0.0179094, 0.0179094,0,0.00452612, 62.5933,140.835, 0, -1, 108.505, 367, 0, -25920.2,21.5068,13991.1, 0, 49.059, 147.112, 258.537, 17.4012, -13927.5, 14188.4
09/29/2016,106.51,106.69,104.57,105.55,105.55,3.02367e+07,-0.0294253,-0.0294253,0.0178317,-0.0178317, 0.0178317,-0.0118041,-0.0178317, 62.5933,140.835, 0, 13, 107.776, 380, 0, -27300.6,20.6933,12808.4, 0, 49.059, 147.112, 288.404, 17.0333, -17110.4, 13330.7
09/30/2016,106.5,107.1,105.79,105.79,105.79,1.55775e+07,0.00227378,0.00227378,0.018843,-0.018843, 0.018843,0,0.00227378, 62.5933,140.835, 0, -2, 105.67, 378, 0, -27066.1,23.1595,12922.5, 0, 49.059, 147.112, 286.133, 18.7594, -16851.6, 13418.4
10/03/2016,105.45,106.29,104.98,105.38,105.38,1.08495e+07,-0.00387564,-0.00387564,0.0188358,-0.0188358, 0.0188358,0,-0.00387564, 62.5933,140.835, 0, 5, 105.585, 383, 0, -27571,23.0522,12789.6, 0, 49.059, 147.112, 290.016, 18.7301, -17242.9, 13319
10/04/2016,105.93,106.23,105.05,105.45,105.45,1.10688e+07,0.000664263,0.000664263,0.0188603,-0.0188603, 0.0188603,0,0.000664263, 62.5933,140.835, 0, -1, 105.415, 382, 0, -27442.4,23.1277,12839.5, 0, 49.059, 147.112, 289.352, 18.7487, -17154.1, 13358
10/05/2016,105.87,107.45,105.66,106.96,106.96,1.31765e+07,0.0143196,0.0143196,0.0186438,-0.0186438, 0.0186438,0,0.0143196, 62.5933,140.835, 0, -14, 106.202, 368, 0, -25932.7,22.9233,13428.6, 0, 49.059, 147.112, 275.134, 18.4575, -15625.7, 13802.6
10/06/2016,107.3,107.51,106.185,107.08,107.08,9.8856e+06,0.00112194,0.00112194,0.0187487,-0.0187487, 0.0187487,0,0.00112194, 62.5933,140.835, 0, 0, 107.02, 368, 0, -25909.5,23.2079,13496, 0, 49.059, 147.112, 274.013, 18.8095, -15486.9, 13854.4
10/07/2016,106.89,107.55,105.56,106,106,8.9544e+06,-0.0100859,-0.0100859,0.0182205,-0.0182205, 0.0182205,0,-0.0100859, 62.5933,140.835, 0, 7, 106.539, 375, 0, -26633.5,21.6977,13116.5, 0, 49.059, 147.112, 284.15, 17.6847, -16549.2, 13570.7
10/10/2016,106.79,109,106.56,108.41,108.41,1.15166e+07,0.0227359,0.0227359,0.0184009,-0.0184009, 0.0184009,0.00425669,0.0184009, 62.5933,140.835, 0, -7, 106.971, 368, 0, -25862.1,22.6325,14032.8, 0, 49.059, 147.112, 261.669, 18.1482, -14121.1, 14246.4
10/11/2016,107.89,107.97,104.75,105.23,105.23,1.49166e+07,-0.0293331,-0.0293331,0.0186649,-0.0186649, 0.0186649,-0.0108711,-0.0186649, 62.5933,140.835, 0, 16, 107.394, 384, 0, -27557.8,22.6035,12850.5, 0, 49.059, 147.112, 291.441, 18.6048, -17282.4, 13385.9
10/12/2016,105.05,105.11,101.82,103.62,103.62,1.8435e+07,-0.0152998,-0.0152998,0.0196307,-0.0196307, 0.0196307,0,-0.0152998, 62.5933,140.835, 0, 20, 104.422, 404, 0, -29621.6,24.6207,12240.9, 0, 49.059, 147.112, 306.859, 20.1201, -18872.2, 12924.4
10/13/2016,102.06,102.55,99,102.15,102.15,2.239e+07,-0.0141865,-0.0141865,0.0198564,-0.0198564, 0.0198564,0,-0.0141865, 62.5933,140.835, 0, 18, 102.882, 422, 0, -31448.7,24.8329,11658.6, 0, 49.059, 147.112, 321.147, 20.2821, -20321.9, 12483.2
10/14/2016,104.27,104.7,101.03,101.85,101.85,1.27895e+07,-0.0029369,-0.0029369,0.0199955,-0.0199955, 0.0199955,0,-0.0029369, 62.5933,140.835, 0, 3, 102, 425, 0, -31729.6,25.108,11556.7, 0, 49.059, 147.112, 324.088, 20.3908, -20601.6, 12406.8
10/17/2016,101.5,103.47,101.27,102.84,102.84,1.03517e+07,0.00972016,0.00972016,0.0200127,-0.0200127, 0.0200127,0,0.00972016, 62.5933,140.835, 0, -12, 102.344, 413, 0, -30476,25.3956,11996.9, 0, 49.059, 147.112, 314.415, 20.4947, -19591.1, 12743.3
